,TKNUM,time_SHIPPING,date_SHIPPING,LIEFERSCHEINNUMMER,SONDERFAHRT,NOTIZ,DISPLAYNAME,GELOESCHT,BEMERKUNG_GELOESCHT,ARCHIV,TRACKING_NUMMER,KLAERUNG_LS,KLAERUNG_TA,GEFAHRGUT,PO_NUMMER,ANGEKUENDIGT,unix_EINGANGSDATUM_UHRZEIT,datetime_EINGANGSDATUM_UHRZEIT,weekday_EINGANGSDATUM_UHRZEIT,date_EINGANGSDATUM_UHRZEIT,time_EINGANGSDATUM_UHRZEIT,unix_VERPACKT_DATUM_UHRZEIT,datetime_VERPACKT_DATUM_UHRZEIT,weekday_VERPACKT_DATUM_UHRZEIT,date_VERPACKT_DATUM_UHRZEIT,time_VERPACKT_DATUM_UHRZEIT,secs_VERPACKT_DATUM_UHRZEIT,unix_LIEFERSCHEIN_DATUM_UHRZEIT,datetime_LIEFERSCHEIN_DATUM_UHRZEIT,weekday_LIEFERSCHEIN_DATUM_UHRZEIT,date_LIEFERSCHEIN_DATUM_UHRZEIT,time_LIEFERSCHEIN_DATUM_UHRZEIT,secs_LIEFERSCHEIN_DATUM_UHRZEIT,unix_BEREITGESTELLT_DATUM_UHRZEIT,datetime_BEREITGESTELLT_DATUM_UHRZEIT,weekday_BEREITGESTELLT_DATUM_UHRZEIT,date_BEREITGESTELLT_DATUM_UHRZEIT,time_BEREITGESTELLT_DATUM_UHRZEIT,secs_BEREITGESTELLT_DATUM_UHRZEIT,unix_TA_DATUM_UHRZEIT,datetime_TA_DATUM_UHRZEIT,weekday_TA_DATUM_UHRZEIT,date_TA_DATUM_UHRZEIT,time_TA_DATUM_UHRZEIT,secs_TA_DATUM_UHRZEIT,unix_GELOESCHT_DATUM_UHRZEIT,datetime_GELOESCHT_DATUM_UHRZEIT,weekday_GELOESCHT_DATUM_UHRZEIT,date_GELOESCHT_DATUM_UHRZEIT,time_GELOESCHT_DATUM_UHRZEIT,secs_GELOESCHT_DATUM_UHRZEIT,unix_AUFTRAGANNAHME_DATUM_UHRZEIT,datetime_AUFTRAGANNAHME_DATUM_UHRZEIT,weekday_AUFTRAGANNAHME_DATUM_UHRZEIT,date_AUFTRAGANNAHME_DATUM_UHRZEIT,time_AUFTRAGANNAHME_DATUM_UHRZEIT,secs_AUFTRAGANNAHME_DATUM_UHRZEIT,number_AUFTRAGSNUMMER,STATUS=LS erstellt,STATUS=TA erstellt,STATUS=bereitgestellt,STATUS=in Bearbeitung,STATUS=in Klärung LS,STATUS=in Klärung TA,STATUS=verpackt,LAND=AT,LAND=AUT,LAND=BE,LAND=BR,LAND=CH,LAND=CN,LAND=CZ,LAND=DE,LAND=DK,LAND=DR,LAND=ES,LAND=FCA,LAND=FR,LAND=HU,LAND=IE,LAND=IN,LAND=IT,LAND=JP,LAND=KR,LAND=MX,LAND=NL,LAND=None,LAND=PL,LAND=RO,LAND=RU,LAND=TR,LAND=UK,LAND=US,DIENSTLEISTER=DHL,DIENSTLEISTER=None,DIENSTLEISTER=TNT,DIENSTLEISTER=UPS,PRIO=0,PRIO=1,PRIO=2,PRIO=3,VERSENDER=None,VERSENDER=PQA,VERSENDER=TEF33,VERSENDER=iSTAR (Sonderfahrt),category_AUFTRAGSNUMMER=DSGA,category_AUFTRAGSNUMMER=RBMANUSHIP,category_AUFTRAGSNUMMER=return,LAENGE_IN_CM,BREITE_IN_CM,HOEHE_IN_CM,GEWICHT_IN_KG,count_PACKSTUECKART=BEH,count_PACKSTUECKART=CAR,count_PACKSTUECKART=GBP,count_PACKSTUECKART=PAL,count_PACKSTUECKART=PKI,count_PACKSTUECKART=UNKNOWN,PACKAGE_COUNT,datetime_SHIPPING,unix_SHIPPING,weekday_SHIPPING,PROCESSING
3447,3391839,95831,20240315,1247111653,0,DAP/Schenker,XXXXXX,0, ,0, ,0.0,0.0,0.0,xxx,"01.01.00 00:00:00,000000000",1710448680.0,2024-03-14 20:38:00,3,20240314,203800,1710448740.0,2024-03-14 20:39:00,3,20240314,203900,60.0,1710483300.0,2024-03-15 06:15:00,4,20240315,61500,34620.0,1710484380.0,2024-03-15 06:33:00,4,20240315,63300,35700.0,1710486600.0,2024-03-15 07:10:00,4,20240315,71000,37920.0,-2209075200.0,1899-12-31,6,18991231,0,-3919523880.0,1710482700.0,2024-03-15 06:05:00,4,20240315,60500,34020.0,99551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,80,60,74,85.0,0,0,0,1,0,0,1,2024-03-15 09:58:31,1710496711,4,48031.0
3448,3391852,95839,20240315,1247111539,0,DAP-Schenker,XXXXXX,0, ,0, ,0.0,0.0,0.0,.,"01.01.00 00:00:00,000000000",1710398700.0,2024-03-14 06:45:00,3,20240314,64500,1710398760.0,2024-03-14 06:46:00,3,20240314,64600,60.0,1710418020.0,2024-03-14 12:07:00,3,20240314,120700,19320.0,1710480900.0,2024-03-15 05:35:00,4,20240315,53500,82200.0,1710486540.0,2024-03-15 07:09:00,4,20240315,70900,87840.0,-2209075200.0,1899-12-31,6,18991231,0,-3919473900.0,1710412740.0,2024-03-14 10:39:00,3,20240314,103900,14040.0,218724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,60,35,94.0,0,0,0,1,0,0,1,2024-03-15 09:58:39,1710496719,4,98019.0
3449,3391911,95829,20240315,1246301751,0,"FCA- UPS-  E9515V
",XXXXXX,0, ,0, ,0.0,0.0,0.0,.,"01.01.00 00:00:00,000000000",1710410940.0,2024-03-14 10:09:00,3,20240314,100900,1710411000.0,2024-03-14 10:10:00,3,20240314,101000,60.0,1710427860.0,2024-03-14 14:51:00,3,20240314,145100,16920.0,1710482700.0,2024-03-15 06:05:00,4,20240315,60500,71760.0,1710487320.0,2024-03-15 07:22:00,4,20240315,72200,76380.0,-2209075200.0,1899-12-31,6,18991231,0,-3919486140.0,1710427740.0,2024-03-14 14:49:00,3,20240314,144900,16800.0,4701393217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,120,80,63,128.0,0,0,0,1,0,0,1,2024-03-15 09:58:29,1710496709,4,85769.0
3450,3393189,133200,20240403,1246301761,0,"FCA/ Fed-Ex - 202152805
Ansprechpartner: Voltazza Santino - info@saen.it
19.03. - Kdnr TNT geht nicht
",XXXXXX,0, ,0, ,0.0,1.0,0.0,xxx,"01.01.00 00:00:00,000000000",1710481860.0,2024-03-15 05:51:00,4,20240315,55100,1710481860.0,2024-03-15 05:51:00,4,20240315,55100,0.0,1710488460.0,2024-03-15 07:41:00,4,20240315,74100,6600.0,1710496200.0,2024-03-15 09:50:00,4,20240315,95000,14340.0,1711026960.0,2024-03-21 13:16:00,3,20240321,131600,545100.0,-2209075200.0,1899-12-31,6,18991231,0,-3919557060.0,1710488160.0,2024-03-15 07:36:00,4,20240315,73600,6300.0,4701393256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,114,97,63,50.0,0,0,0,1,0,0,1,2024-04-03 13:32:00,1712151120,2,1669260.0
3451,3346429,155340,20231024,1236258672,0,"FCA
Paketdienstleister: DHL 5019522022
Herrmann, Bianca
Bianca.Herrmann@kern-liebers.com

DHL Kundennummer funktioniert nicht. Bei Fr. Herrmann per Mail am 20.10 nachgefragt. mca9ho
",XXXXXX,0, ,1,8471706784,0.0,1.0,,,,1697179440.0,2023-10-13 06:44:00,4,20231013,64400,1697179440.0,2023-10-13 06:44:00,4,20231013,64400,0.0,1697445360.0,2023-10-16 08:36:00,0,20231016,83600,265920.0,1697447520.0,2023-10-16 09:12:00,0,20231016,91200,268080.0,1698140520.0,2023-10-24 09:42:00,1,20231024,94200,961080.0,-2209075200.0,1899-12-31,6,18991231,0,-3906254640.0,1697445180.0,2023-10-16 08:33:00,0,20231016,83300,265740.0,4701354491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,25,20,16,6.4,0,1,0,0,0,0,1,2023-10-24 15:53:40,1698162820,1,983380.0
3452,3355816,103032,20231117,1237430445,0,FCA-Schenker,XXXXXX,0, ,1, ,0.0,0.0,,,,1699940520.0,2023-11-14 05:42:00,1,20231114,54200,1699940580.0,2023-11-14 05:43:00,1,20231114,54300,60.0,1700126640.0,2023-11-16 09:24:00,3,20231116,92400,186120.0,1700129160.0,2023-11-16 10:06:00,3,20231116,100600,188640.0,1700206440.0,2023-11-17 07:34:00,4,20231117,73400,265920.0,-2209075200.0,1899-12-31,6,18991231,0,-3909015720.0,1700125740.0,2023-11-16 09:09:00,3,20231116,90900,185220.0,95899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,80,60,55,36.0,0,0,0,1,0,0,1,2023-11-17 10:30:32,1700217032,4,276512.0
3453,3348469,192705,20231026,1237427343,0,FCA-Brucker,XXXXXX,0, ,1, ,0.0,0.0,,,,1698122400.0,2023-10-24 04:40:00,1,20231024,44000,1698122400.0,2023-10-24 04:40:00,1,20231024,44000,0.0,1698238200.0,2023-10-25 12:50:00,2,20231025,125000,115800.0,1698261840.0,2023-10-25 19:24:00,2,20231025,192400,139440.0,1698299880.0,2023-10-26 05:58:00,3,20231026,55800,177480.0,-2209075200.0,1899-12-31,6,18991231,0,-3907197600.0,1698237540.0,2023-10-25 12:39:00,2,20231025,123900,115140.0,206650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,25,20,16,0.4,0,1,0,0,0,0,1,2023-10-26 19:27:05,1698348425,3,226025.0
3454,3358107,93847,20231124,1237431364,0,DAP-Schenker,XXXXXX,0, ,1, ,0.0,0.0,,,,1700563920.0,2023-11-21 10:52:00,1,20231121,105200,1700563980.0,2023-11-21 10:53:00,1,20231121,105300,60.0,1700646240.0,2023-11-22 09:44:00,2,20231122,94400,82320.0,1700729820.0,2023-11-23 08:57:00,3,20231123,85700,165900.0,1700808060.0,2023-11-24 06:41:00,4,20231124,64100,244140.0,-2209075200.0,1899-12-31,6,18991231,0,-3909639120.0,1700644680.0,2023-11-22 09:18:00,2,20231122,91800,80760.0,96133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,120,80,90,153.0,0,0,0,1,0,0,1,2023-11-24 09:38:47,1700818727,4,254807.0
3455,3358108,93845,20231124,1237431417,0,DAP - Schenker,XXXXXX,0, ,1, ,0.0,0.0,,,,1700598660.0,2023-11-21 20:31:00,1,20231121,203100,1700598660.0,2023-11-21 20:31:00,1,20231121,203100,0.0,1700661180.0,2023-11-22 13:53:00,2,20231122,135300,62520.0,1700732160.0,2023-11-23 09:36:00,3,20231123,93600,133500.0,1700808300.0,2023-11-24 06:45:00,4,20231124,64500,209640.0,-2209075200.0,1899-12-31,6,18991231,0,-3909673860.0,1700659260.0,2023-11-22 13:21:00,2,20231122,132100,60600.0,96161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,80,60,35,32.0,0,0,0,1,0,0,1,2023-11-24 09:38:45,1700818725,4,220065.0
3456,3360036,172537,20231130,1237432371,0,FCA-TNT,XXXXXX,0, ,1,315422459,0.0,0.0,,,,1700883180.0,2023-11-25 03:33:00,5,20231125,33300,1700883180.0,2023-11-25 03:33:00,5,20231125,33300,0.0,1701260460.0,2023-11-29 12:21:00,2,20231129,122100,377280.0,1701260700.0,2023-11-29 12:25:00,2,20231129,122500,377520.0,1701335520.0,2023-11-30 09:12:00,3,20231130,91200,452340.0,-2209075200.0,1899-12-31,6,18991231,0,-3909958380.0,1701259260.0,2023-11-29 12:01:00,2,20231129,120100,376080.0,209479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,40,20,17,10.5,0,1,0,0,0,0,1,2023-11-30 17:25:37,1701365137,3,481957.0
3457,3360044,172512,20231130,1237432292,0,FCA - TNT  70265681 ,XXXXXX,0, ,1,315438502,0.0,0.0,,,,1700882160.0,2023-11-25 03:16:00,5,20231125,31600,1700882160.0,2023-11-25 03:16:00,5,20231125,31600,0.0,1701247200.0,2023-11-29 08:40:00,2,20231129,84000,365040.0,1701247860.0,2023-11-29 08:51:00,2,20231129,85100,365700.0,1701335940.0,2023-11-30 09:19:00,3,20231130,91900,453780.0,-2209075200.0,1899-12-31,6,18991231,0,-3909957360.0,1701246720.0,2023-11-29 08:32:00,2,20231129,83200,364560.0,209705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,50,40,20,5.2,0,1,0,0,0,0,1,2023-11-30 17:25:12,1701365112,3,482952.0
3458,3360037,172535,20231130,1237432302,0,FCA-TNT,XXXXXX,0, ,1,315413602,0.0,0.0,,,,1700882460.0,2023-11-25 03:21:00,5,20231125,32100,1700882460.0,2023-11-25 03:21:00,5,20231125,32100,0.0,1701249900.0,2023-11-29 09:25:00,2,20231129,92500,367440.0,1701250380.0,2023-11-29 09:33:00,2,20231129,93300,367920.0,1701335520.0,2023-11-30 09:12:00,3,20231130,91200,453060.0,-2209075200.0,1899-12-31,6,18991231,0,-3909957660.0,1701248400.0,2023-11-29 09:00:00,2,20231129,90000,365940.0,209799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,25,20,17,1.44,0,1,0,0,0,0,1,2023-11-30 17:25:35,1701365135,3,482675.0
3459,3386245,112623,20240229,1247108813,0,FCA/DHL Freight,XXXXXX,0, ,0, ,0.0,0.0,0.0,xxx,"01.01.00 00:00:00,000000000",1708707060.0,2024-02-23 16:51:00,4,20240223,165100,1708707060.0,2024-02-23 16:51:00,4,20240223,165100,0.0,1709016480.0,2024-02-27 06:48:00,1,20240227,64800,309420.0,1709019720.0,2024-02-27 07:42:00,1,20240227,74200,312660.0,1709108580.0,2024-02-28 08:23:00,2,20240228,82300,401520.0,-2209075200.0,1899-12-31,6,18991231,0,-3917782260.0,1709015820.0,2024-02-27 06:37:00,1,20240227,63700,308760.0,217271,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,120,80,35,185.0,0,0,0,1,0,0,1,2024-02-29 11:26:23,1709205983,3,498923.0
3460,3394383,152834,20240322,1247112599,0,DAP-TNT,XXXXXX,0, ,0,115773392,0.0,0.0,0.0,.,"01.01.00 00:00:00,000000000",1710957600.0,2024-03-20 18:00:00,2,20240320,180000,1710957600.0,2024-03-20 18:00:00,2,20240320,180000,0.0,1711022820.0,2024-03-21 12:07:00,3,20240321,120700,65220.0,1711039560.0,2024-03-21 16:46:00,3,20240321,164600,81960.0,1711093440.0,2024-03-22 07:44:00,4,20240322,74400,135840.0,-2209075200.0,1899-12-31,6,18991231,0,-3920032800.0,1711017480.0,2024-03-21 10:38:00,3,20240321,103800,59880.0,219305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,40,30,25,15.38,1,0,0,0,0,0,1,2024-03-22 15:28:34,1711121314,4,163714.0
3461,3394384,152833,20240322,1247112609,0,DAP / TNT,XXXXXX,0, ,0,115783602,0.0,0.0,0.0,-,"01.01.00 00:00:00,000000000",1710957660.0,2024-03-20 18:01:00,2,20240320,180100,1710957660.0,2024-03-20 18:01:00,2,20240320,180100,0.0,1711024620.0,2024-03-21 12:37:00,3,20240321,123700,66960.0,1711039740.0,2024-03-21 16:49:00,3,20240321,164900,82080.0,1711093860.0,2024-03-22 07:51:00,4,20240322,75100,136200.0,-2209075200.0,1899-12-31,6,18991231,0,-3920032860.0,1711021500.0,2024-03-21 11:45:00,3,20240321,114500,63840.0,219421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,40,30,25,6.46,1,0,0,0,0,0,1,2024-03-22 15:28:33,1711121313,4,163653.0
3462,3396270,164518,20240328,1247113403,0,"TNT
DAP",XXXXXX,0, ,0,121165201,0.0,0.0,0.0,.,"01.01.00 00:00:00,000000000",1711513980.0,2024-03-27 04:33:00,2,20240327,43300,1711513980.0,2024-03-27 04:33:00,2,20240327,43300,0.0,1711524180.0,2024-03-27 07:23:00,2,20240327,72300,10200.0,1711569360.0,2024-03-27 19:56:00,2,20240327,195600,55380.0,1711611360.0,2024-03-28 07:36:00,3,20240328,73600,97380.0,-2209075200.0,1899-12-31,6,18991231,0,-3920589180.0,1711523640.0,2024-03-27 07:14:00,2,20240327,71400,9660.0,99867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,65,50,25,8.2,0,1,0,0,0,0,1,2024-03-28 16:45:18,1711644318,3,130338.0
3463,3396271,164517,20240328,1247113425,0,DAP - TNT,XXXXXX,0, ,0,121174101,0.0,0.0,0.0,.,"01.01.00 00:00:00,000000000",1711525980.0,2024-03-27 07:53:00,2,20240327,75300,1711526040.0,2024-03-27 07:54:00,2,20240327,75400,60.0,1711528380.0,2024-03-27 08:33:00,2,20240327,83300,2400.0,1711569660.0,2024-03-27 20:01:00,2,20240327,200100,43680.0,1711611780.0,2024-03-28 07:43:00,3,20240328,74300,85800.0,-2209075200.0,1899-12-31,6,18991231,0,-3920601180.0,1711528020.0,2024-03-27 08:27:00,2,20240327,82700,2040.0,219915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,26,17,21,172.0,0,1,0,0,0,0,1,2024-03-28 16:45:17,1711644317,3,118337.0
3464,3396272,164515,20240328,1247113465,0,DAP - TNT,XXXXXX,0, ,0,121185458,0.0,0.0,0.0,-,"01.01.00 00:00:00,000000000",1711536360.0,2024-03-27 10:46:00,2,20240327,104600,1711536420.0,2024-03-27 10:47:00,2,20240327,104700,60.0,1711540740.0,2024-03-27 11:59:00,2,20240327,115900,4380.0,1711569840.0,2024-03-27 20:04:00,2,20240327,200400,33480.0,1711612200.0,2024-03-28 07:50:00,3,20240328,75000,75840.0,-2209075200.0,1899-12-31,6,18991231,0,-3920611560.0,1711536840.0,2024-03-27 10:54:00,2,20240327,105400,480.0,219912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,35,21,23,11.84,0,1,0,0,0,0,1,2024-03-28 16:45:15,1711644315,3,107955.0
3465,3396275,164514,20240328,1247113467,0,DAP - TNT,XXXXXX,0, ,0,121236177,0.0,0.0,0.0,-,"01.01.00 00:00:00,000000000",1711536600.0,2024-03-27 10:50:00,2,20240327,105000,1711536660.0,2024-03-27 10:51:00,2,20240327,105100,60.0,1711540980.0,2024-03-27 12:03:00,2,20240327,120300,4380.0,1711570200.0,2024-03-27 20:10:00,2,20240327,201000,33600.0,1711614180.0,2024-03-28 08:23:00,3,20240328,82300,77580.0,-2209075200.0,1899-12-31,6,18991231,0,-3920611800.0,1711540740.0,2024-03-27 11:59:00,2,20240327,115900,4140.0,219960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,20,15,11,0.24,0,1,0,0,0,0,1,2024-03-28 16:45:14,1711644314,3,107714.0
3466,3396276,164512,20240328,1247113473,0,DAP - TNT,XXXXXX,0, ,0,121244301,0.0,0.0,0.0,-,"01.01.00 00:00:00,000000000",1711536900.0,2024-03-27 10:55:00,2,20240327,105500,1711536960.0,2024-03-27 10:56:00,2,20240327,105600,60.0,1711541580.0,2024-03-27 12:13:00,2,20240327,121300,4680.0,1711570380.0,2024-03-27 20:13:00,2,20240327,201300,33480.0,1711614480.0,2024-03-28 08:28:00,3,20240328,82800,77580.0,-2209075200.0,1899-12-31,6,18991231,0,-3920612100.0,1711540980.0,2024-03-27 12:03:00,2,20240327,120300,4080.0,219922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,25,20,11,0.64,0,1,0,0,0,0,1,2024-03-28 16:45:12,1711644312,3,107412.0
3467,3396277,164510,20240328,1247113408,0,"TNT
DAP",XXXXXX,0, ,0,121252055,0.0,0.0,0.0,.,"01.01.00 00:00:00,000000000",1711427640.0,2024-03-26 04:34:00,1,20240326,43400,1711427640.0,2024-03-26 04:34:00,1,20240326,43400,0.0,1711524720.0,2024-03-27 07:32:00,2,20240327,73200,97080.0,1711570560.0,2024-03-27 20:16:00,2,20240327,201600,142920.0,1711614840.0,2024-03-28 08:34:00,3,20240328,83400,187200.0,-2209075200.0,1899-12-31,6,18991231,0,-3920502840.0,1711524180.0,2024-03-27 07:23:00,2,20240327,72300,96540.0,99781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,25,20,17,1.15,0,1,0,0,0,0,1,2024-03-28 16:45:10,1711644310,3,216670.0
3468,3396278,164509,20240328,1247113429,0,DAP - TNT,XXXXXX,0, ,0,121261809,0.0,0.0,0.0,.,"01.01.00 00:00:00,000000000",1711427700.0,2024-03-26 04:35:00,1,20240326,43500,1711427700.0,2024-03-26 04:35:00,1,20240326,43500,0.0,1711528740.0,2024-03-27 08:39:00,2,20240327,83900,101040.0,1711570740.0,2024-03-27 20:19:00,2,20240327,201900,143040.0,1711615020.0,2024-03-28 08:37:00,3,20240328,83700,187320.0,-2209075200.0,1899-12-31,6,18991231,0,-3920502900.0,1711528380.0,2024-03-27 08:33:00,2,20240327,83300,100680.0,99835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,25,20,17,0.84,0,1,0,0,0,0,1,2024-03-28 16:45:09,1711644309,3,216609.0
3469,3396279,164507,20240328,1247113432,0,DAP - TNT,XXXXXX,0, ,0,121270536,0.0,0.0,0.0,.,"01.01.00 00:00:00,000000000",1711427940.0,2024-03-26 04:39:00,1,20240326,43900,1711428000.0,2024-03-26 04:40:00,1,20240326,44000,60.0,1711529160.0,2024-03-27 08:46:00,2,20240327,84600,101220.0,1711570920.0,2024-03-27 20:22:00,2,20240327,202200,142980.0,1711615320.0,2024-03-28 08:42:00,3,20240328,84200,187380.0,-2209075200.0,1899-12-31,6,18991231,0,-3920503140.0,1711528800.0,2024-03-27 08:40:00,2,20240327,84000,100860.0,219653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,25,20,12,0.92,0,1,0,0,0,0,1,2024-03-28 16:45:07,1711644307,3,216367.0
3470,3396280,164505,20240328,1247113434,0,DAP - TNT,XXXXXX,0, ,0,121277551,0.0,0.0,0.0,.,"01.01.00 00:00:00,000000000",1711432620.0,2024-03-26 05:57:00,1,20240326,55700,1711432680.0,2024-03-26 05:58:00,1,20240326,55800,60.0,1711529640.0,2024-03-27 08:54:00,2,20240327,85400,97020.0,1711571100.0,2024-03-27 20:25:00,2,20240327,202500,138480.0,1711615500.0,2024-03-28 08:45:00,3,20240328,84500,182880.0,-2209075200.0,1899-12-31,6,18991231,0,-3920507820.0,1711529220.0,2024-03-27 08:47:00,2,20240327,84700,96600.0,219669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,38,29,20,9.08,0,1,0,0,0,0,1,2024-03-28 16:45:05,1711644305,3,211685.0
3471,3396281,164504,20240328,1247113435,0,DAP - TNT,XXXXXX,0, ,0,121294577,0.0,0.0,0.0,.,"01.01.00 00:00:00,000000000",1711432800.0,2024-03-26 06:00:00,1,20240326,60000,1711432860.0,2024-03-26 06:01:00,1,20240326,60100,60.0,1711530120.0,2024-03-27 09:02:00,2,20240327,90200,97320.0,1711571220.0,2024-03-27 20:27:00,2,20240327,202700,138420.0,1711616040.0,2024-03-28 08:54:00,3,20240328,85400,183240.0,-2209075200.0,1899-12-31,6,18991231,0,-3920508000.0,1711529640.0,2024-03-27 08:54:00,2,20240327,85400,96840.0,219562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,35,23,16,7.6,0,1,0,0,0,0,1,2024-03-28 16:45:04,1711644304,3,211504.0
3472,3396282,164502,20240328,1247113451,0,DAP - TNT,XXXXXX,0, ,0,121300961,0.0,0.0,0.0,.,"01.01.00 00:00:00,000000000",1711432920.0,2024-03-26 06:02:00,1,20240326,60200,1711432920.0,2024-03-26 06:02:00,1,20240326,60200,0.0,1711535100.0,2024-03-27 10:25:00,2,20240327,102500,102180.0,1711571460.0,2024-03-27 20:31:00,2,20240327,203100,138540.0,1711616280.0,2024-03-28 08:58:00,3,20240328,85800,183360.0,-2209075200.0,1899-12-31,6,18991231,0,-3920508120.0,1711534320.0,2024-03-27 10:12:00,2,20240327,101200,101400.0,219676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,25,20,11,1.54,1,0,0,0,0,0,1,2024-03-28 16:45:02,1711644302,3,211382.0
